filename,genre,tempo,beats,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
Pop-TRWVLJG128F9307271.mp3,Pop,69.83741554054055,34,0.4082931876182556,0.2240074723958969,2858.7838194744427,2568.014706187858,5614.349384130708,0.15758521490421826,-30.4359073638916,71.93055725097656,-10.259078979492188,30.75345802307129,6.935553073883057,-4.502627849578857,0.8491567969322205,-0.44091013073921204,-7.82637882232666,4.0839667320251465,-2.2396092414855957,0.5686846971511841,-5.0987467765808105,5.126700401306152,-6.031083106994629,-0.6647288203239441,-5.482568264007568,-0.785592257976532,-0.7078801393508911,-2.0695009231567383
Pop-TROXCBC128F14529AE.mp3,Pop,129.19921875,61,0.383293479681015,0.11616158485412598,2588.175574311603,2546.518787016766,5442.600422673181,0.12765228932856038,-85.35000610351562,81.17782592773438,-5.968450546264648,32.404876708984375,5.1826090812683105,8.48337459564209,-4.29541540145874,2.6357522010803223,-7.431382179260254,0.270290344953537,-4.317134380340576,3.0039925575256348,-2.6116514205932617,-4.571541786193848,-4.442683696746826,0.9954658150672913,-3.8799214363098145,1.8718481063842773,-3.352595806121826,-1.624788761138916
Pop-TRXFYTA128F429364C.mp3,Pop,143.5546875,73,0.3268098831176758,0.17442232370376587,2263.045968087292,2466.71354249794,4915.211945052486,0.09814566502999227,-66.98126220703125,87.78224182128906,-2.2003352642059326,29.575965881347656,4.165986061096191,11.927214622497559,-0.019852204248309135,3.9985055923461914,-13.188788414001465,1.2777880430221558,-12.453062057495117,1.115648627281189,-6.475194931030273,-2.844059467315674,-11.737098693847656,-5.944114685058594,-9.832664489746094,1.1103832721710205,-5.7647013664245605,-2.3848166465759277
Pop-TRKXVHR128F428B826.mp3,Pop,143.5546875,70,0.36448055505752563,0.1975824385881424,1805.4384410837251,2146.9998052677865,3776.7771623452013,0.07892582660119969,-100.63953399658203,126.28778076171875,6.296983242034912,31.190683364868164,10.749382972717285,-6.086063861846924,-3.700314998626709,0.5584198832511902,-16.411041259765625,-0.9396015405654907,-0.34586191177368164,-11.273629188537598,-6.434109210968018,4.662772178649902,-4.4498491287231445,-3.27571439743042,-1.9163901805877686,-7.1363725662231445,-3.354440689086914,-3.122025966644287
Pop-TRYSIIR128F42333FF.mp3,Pop,89.10290948275862,43,0.41757726669311523,0.29679131507873535,2622.2653854915193,2567.0024043083195,5549.991439961059,0.12344294214396284,24.691675186157227,78.3331069946289,-15.906718254089355,19.6558837890625,7.056405544281006,17.608007431030273,2.503929376602173,10.205558776855469,1.9028865098953247,6.9657793045043945,0.3357419967651367,2.1900758743286133,-1.1050450801849365,0.8574183583259583,-1.9366568326950073,0.9051147103309631,-4.7702484130859375,-1.962680697441101,-5.928403854370117,3.3784050941467285
Pop-TRATATB128F427C7F2.mp3,Pop,123.046875,61,0.3781845271587372,0.29730021953582764,2460.1742414899554,2457.111779835835,5062.694386579673,0.12090289703463622,17.172029495239258,85.79674530029297,-11.490172386169434,27.601238250732422,-3.0158956050872803,9.670195579528809,0.6850916743278503,0.7470496296882629,-0.08915155380964279,4.225422382354736,-6.107262134552002,0.1850370317697525,-6.712038993835449,-1.1887708902359009,-8.03280258178711,-3.6607987880706787,-5.725894927978516,-3.261626958847046,-3.925933599472046,5.283615589141846
Pop-TRZSADA128F930C627.mp3,Pop,135.99917763157896,67,0.424728125333786,0.16995282471179962,2452.7571673557923,2488.519436999132,5371.175854567773,0.11005980311532508,-44.445796966552734,79.64075469970703,-7.322744846343994,40.79758071899414,10.586960792541504,24.602476119995117,-8.84023380279541,6.322445392608643,-4.221557140350342,3.877854108810425,3.061258554458618,4.3488922119140625,-9.537261962890625,-1.3421733379364014,-8.440979957580566,-3.1310083866119385,-6.158453941345215,0.6027750372886658,-9.127561569213867,0.905903697013855
Pop-TRZQHYB128F423BD0B.mp3,Pop,99.38401442307692,48,0.3749810457229614,0.22248049080371857,2279.281018810209,2614.521962522116,5101.844149846411,0.08801723043246903,-60.06153869628906,91.90521240234375,11.012707710266113,27.066953659057617,10.198724746704102,14.320474624633789,7.037458419799805,5.703433990478516,-0.15781036019325256,7.204787731170654,-4.184298992156982,0.6841943264007568,-2.6774277687072754,-1.817293643951416,-3.9110779762268066,-3.3946619033813477,-4.7174882888793945,1.1495072841644287,-1.5230416059494019,4.128150463104248
Pop-TRSXIGQ12903CE4EEA.mp3,Pop,117.45383522727273,64,0.38119304180145264,0.08168963342905045,2438.9056298358623,2630.4849647759015,5382.805247286872,0.10741472443776151,-132.61468505859375,90.82408905029297,12.253620147705078,19.69590950012207,-1.1241836547851562,15.586700439453125,1.8738712072372437,4.967449188232422,-5.76690673828125,2.675553560256958,0.7049001455307007,2.3490662574768066,0.3915691375732422,-2.643618106842041,-1.240828514099121,-4.845617294311523,-5.730484962463379,0.48256292939186096,-6.694698333740234,-1.3644250631332397
Pop-TRHPNSF12903CE6C2A.mp3,Pop,143.5546875,71,0.39330336451530457,0.3228726089000702,2757.8537922006085,2679.9031162195392,5791.30664742768,0.13543795653541021,37.212345123291016,76.22514343261719,-6.857159614562988,25.24003791809082,3.8906118869781494,5.05843448638916,4.5957112312316895,7.919827938079834,3.486449718475342,3.5304529666900635,-2.324443817138672,4.95604944229126,-0.34254327416419983,4.136754989624023,0.15108251571655273,3.959437847137451,-3.1610825061798096,1.6499375104904175,-1.5449330806732178,-1.9853867292404175
Pop-TRJYYAS128F92EF6FF.mp3,Pop,112.34714673913044,54,0.42564964294433594,0.2674998342990875,2925.6001462504364,2787.6258575742213,6180.770959056937,0.13079588332043343,-7.199997901916504,68.3285140991211,-4.965678691864014,16.45090675354004,3.9207193851470947,4.42181921005249,3.9320228099823,5.8693742752075195,3.712101459503174,6.964920997619629,1.7106378078460693,3.6039540767669678,0.26218166947364807,4.4452080726623535,-1.4678925275802612,3.2607061862945557,-0.4350380003452301,3.9156951904296875,2.6142873764038086,6.0051374435424805
Pop-TRXGJUK128EF341FFA.mp3,Pop,123.046875,60,0.2738613486289978,0.16254962980747223,2279.531448186772,2551.6917154024077,4937.47847707648,0.08899114744582043,-113.95105743408203,89.79222869873047,4.5137200355529785,25.224254608154297,4.64452600479126,-1.042161464691162,-2.3418569564819336,-1.5809859037399292,-7.009676456451416,2.0021889209747314,-12.254936218261719,-4.310302734375,-7.7330498695373535,1.5953043699264526,-2.365215539932251,1.440544605255127,-1.337188959121704,-0.2750718295574188,-3.092902421951294,1.558833122253418
Pop-TRBFXNC128EF3439E3.mp3,Pop,63.02400914634146,27,0.32387691736221313,0.24260064959526062,1700.4593479147031,2077.17828599646,3521.253707460575,0.06910729186822756,-60.05757141113281,117.27043914794922,-10.874947547912598,32.81017303466797,16.539268493652344,8.270794868469238,-6.214425086975098,7.831373691558838,2.6951982975006104,-3.1679248809814453,-4.105445861816406,-2.248445749282837,0.14164172112941742,2.044081687927246,-1.8605482578277588,-2.0604424476623535,-2.38096022605896,0.23545943200588226,-8.236881256103516,-2.9379665851593018
Pop-TROBROL128F427176C.mp3,Pop,151.99908088235293,76,0.30016112327575684,0.18279998004436493,1167.1503868109842,1625.984251707975,2237.0281396635546,0.04402089783281734,-180.3079833984375,153.15219116210938,14.725229263305664,24.316211700439453,4.772467136383057,4.687918186187744,-0.09434220939874649,-0.9058629274368286,-8.32049560546875,-7.96631383895874,-11.863812446594238,-4.864233493804932,-9.03282642364502,-2.179034471511841,-17.76007080078125,-13.64492130279541,-16.88005828857422,-10.926535606384277,-6.1069722175598145,-3.1043224334716797
